client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20250501-061200-MACD-000-56,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-027,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-222,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1809.27,0.0,['0.00904635 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,92033037-5b9d-4bda-9766-a96109a8b2ee,2025-05-01 06:12:00+00:00,2025-05-01 06:12:00+00:00
O-20250501-070900-MACD-000-57,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-030,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-245,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,94917.8,0.0,['0.47458900 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,29c80be9-809c-4b36-a5c0-27fb0392d407,2025-05-01 07:09:00+00:00,2025-05-01 07:09:00+00:00
O-20250501-070900-MACD-000-58,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-031,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-246,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,94917.8,0.0,['0.47458900 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3f604595-7ab7-4269-b3b8-bdcd1084caf4,2025-05-01 07:09:00+00:00,2025-05-01 07:09:00+00:00
O-20250501-071200-MACD-000-59,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-028,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-243,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1806.63,0.0,['0.00903315 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cb63c2e0-7496-4942-b862-fb0bbd48bc6c,2025-05-01 07:12:00+00:00,2025-05-01 07:12:00+00:00
O-20250501-071200-MACD-000-60,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-029,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-244,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1806.63,0.0,['0.00903315 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,84ff4abc-8087-43ae-a1df-cf879435b5ab,2025-05-01 07:12:00+00:00,2025-05-01 07:12:00+00:00
O-20250501-071500-MACD-000-61,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-030,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-246,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1804.55,0.0,['0.00902275 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7d3d70d6-a4b0-4c65-b65a-2bfeece0053d,2025-05-01 07:15:00+00:00,2025-05-01 07:15:00+00:00
O-20250501-071500-MACD-000-62,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-031,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-247,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1804.55,0.0,['0.00902275 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2471a13d-db4b-43c6-9019-ed80b991224c,2025-05-01 07:15:00+00:00,2025-05-01 07:15:00+00:00
O-20250501-072100-MACD-000-63,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-032,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-250,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1808.33,0.0,['0.00904165 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,70ef6e2c-21b2-4c6f-a547-ff84de5c9937,2025-05-01 07:21:00+00:00,2025-05-01 07:21:00+00:00
O-20250501-072100-MACD-000-64,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-033,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-251,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1808.33,0.0,['0.00904165 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dbf6279d-b86f-495d-805e-2920f76c2896,2025-05-01 07:21:00+00:00,2025-05-01 07:21:00+00:00
O-20250501-080300-MACD-000-65,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-032,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-265,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,94904.0,0.0,['0.47452000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c70b0a03-4269-450c-a804-32b3802f2925,2025-05-01 08:03:00+00:00,2025-05-01 08:03:00+00:00
O-20250501-080300-MACD-000-66,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-033,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-266,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,94904.0,0.0,['0.47452000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c34fbfcd-50c9-472b-b554-8532e3fd23c0,2025-05-01 08:03:00+00:00,2025-05-01 08:03:00+00:00
O-20250501-080600-MACD-000-67,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-034,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-267,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1808.99,0.0,['0.00904495 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6711246f-06eb-46bb-b0db-ab1d9ceac320,2025-05-01 08:06:00+00:00,2025-05-01 08:06:00+00:00
O-20250501-080600-MACD-000-68,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-035,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-268,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1808.99,0.0,['0.00904495 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0e50a02d-3283-45b3-be46-22cb87335372,2025-05-01 08:06:00+00:00,2025-05-01 08:06:00+00:00
O-20250501-081200-MACD-000-69,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-036,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-271,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1812.61,0.0,['0.00906305 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4d593288-40b1-4481-8511-2fb4ba5e283f,2025-05-01 08:12:00+00:00,2025-05-01 08:12:00+00:00
O-20250501-081200-MACD-000-70,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-037,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-272,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1812.61,0.0,['0.00906305 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5d6911f0-1a8b-4e09-9aba-0100b9d4bb9d,2025-05-01 08:12:00+00:00,2025-05-01 08:12:00+00:00
O-20250501-081500-MACD-000-71,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-034,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-271,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,95090.0,0.0,['0.47545000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b8e2340e-4519-401a-a630-535fc6bfd0e2,2025-05-01 08:15:00+00:00,2025-05-01 08:15:00+00:00
O-20250501-081500-MACD-000-72,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-035,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-272,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,95090.0,0.0,['0.47545000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f5087487-0808-4542-8f68-44f974660212,2025-05-01 08:15:00+00:00,2025-05-01 08:15:00+00:00
O-20250501-090600-MACD-000-73,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-038,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-291,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1814.66,0.0,['0.00907330 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,67ac8692-580d-427b-86b4-852d5cafa5fd,2025-05-01 09:06:00+00:00,2025-05-01 09:06:00+00:00
O-20250501-090600-MACD-000-74,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-039,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-292,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1814.66,0.0,['0.00907330 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1397c367-581b-4a1e-8431-a34cefad3a2d,2025-05-01 09:06:00+00:00,2025-05-01 09:06:00+00:00
O-20250501-090900-MACD-000-75,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-036,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-291,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,95094.5,0.0,['0.47547250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,75d35075-38f8-4713-a805-2f4f9c38beb2,2025-05-01 09:09:00+00:00,2025-05-01 09:09:00+00:00
O-20250501-090900-MACD-000-76,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-037,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-292,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,95094.5,0.0,['0.47547250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7f238be5-fb9a-428e-910d-f2d9093e524d,2025-05-01 09:09:00+00:00,2025-05-01 09:09:00+00:00
O-20250501-091500-MACD-000-77,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-038,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-295,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,95160.0,0.0,['0.47580000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0af744dd-d512-46b9-ab8f-e2bdbdda845f,2025-05-01 09:15:00+00:00,2025-05-01 09:15:00+00:00
O-20250501-091500-MACD-000-78,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-039,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-296,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,95160.0,0.0,['0.47580000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,51bad0b0-4201-4b45-b1ed-688c9004e576,2025-05-01 09:15:00+00:00,2025-05-01 09:15:00+00:00
O-20250501-092100-MACD-000-79,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-040,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-298,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1818.19,0.0,['0.00909095 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,85d68c28-55b3-4440-a561-87d4ddc87a81,2025-05-01 09:21:00+00:00,2025-05-01 09:21:00+00:00
O-20250501-092100-MACD-000-80,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-041,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-299,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1818.19,0.0,['0.00909095 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e390ee87-6748-4131-b530-72b012e39679,2025-05-01 09:21:00+00:00,2025-05-01 09:21:00+00:00
O-20250501-095700-MACD-000-81,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-042,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-312,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1816.45,0.0,['0.00908225 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b9fc4b1f-2d18-4b28-85b8-8552c1ac9914,2025-05-01 09:57:00+00:00,2025-05-01 09:57:00+00:00
O-20250501-095700-MACD-000-82,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-043,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-313,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1816.45,0.0,['0.00908225 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6a69e39a-9b0d-42df-a548-7fe1b332f1fe,2025-05-01 09:57:00+00:00,2025-05-01 09:57:00+00:00
O-20250501-101500-MACD-000-83,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-044,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-320,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1824.14,0.0,['0.00912070 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8f098967-dd01-4929-b1f6-2178621c9b30,2025-05-01 10:15:00+00:00,2025-05-01 10:15:00+00:00
O-20250501-101500-MACD-000-84,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-045,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-321,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1824.14,0.0,['0.00912070 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,61413bf5-57f6-473d-800a-40401fea8854,2025-05-01 10:15:00+00:00,2025-05-01 10:15:00+00:00
O-20250501-104200-MACD-000-85,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-040,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-326,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96090.1,0.0,['0.48045050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4006243f-8d10-4e1f-98d1-77819bb58ab0,2025-05-01 10:42:00+00:00,2025-05-01 10:42:00+00:00
O-20250501-104200-MACD-000-86,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-041,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-327,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96090.1,0.0,['0.48045050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7b085df4-6529-4e35-8499-b8bcb1bb4924,2025-05-01 10:42:00+00:00,2025-05-01 10:42:00+00:00
O-20250501-111500-MACD-000-87,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-046,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-342,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1845.05,0.0,['0.00922525 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,15b20d1c-078d-429b-a973-8418f235ce3d,2025-05-01 11:15:00+00:00,2025-05-01 11:15:00+00:00
O-20250501-111500-MACD-000-88,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-047,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-343,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1845.05,0.0,['0.00922525 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,497cb0ea-5b79-4a41-ae8c-983de0f0ae26,2025-05-01 11:15:00+00:00,2025-05-01 11:15:00+00:00
O-20250501-114800-MACD-000-89,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-042,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-350,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96184.2,0.0,['0.48092100 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,448804af-99fa-4c23-8ad5-24ac14a41f33,2025-05-01 11:48:00+00:00,2025-05-01 11:48:00+00:00
O-20250501-114800-MACD-000-90,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-043,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-351,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96184.2,0.0,['0.48092100 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a7517670-1d8a-453a-87bb-7a49042b12ed,2025-05-01 11:48:00+00:00,2025-05-01 11:48:00+00:00
O-20250501-120900-MACD-000-91,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-048,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-362,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1850.04,0.0,['0.00925020 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,36b5e0c8-ffb3-4831-998b-b7dc6b251126,2025-05-01 12:09:00+00:00,2025-05-01 12:09:00+00:00
O-20250501-120900-MACD-000-92,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-049,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-363,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1850.04,0.0,['0.00925020 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e90b653d-dfd6-45c0-8f4b-450bd06beb24,2025-05-01 12:09:00+00:00,2025-05-01 12:09:00+00:00
O-20250501-121800-MACD-000-93,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-044,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-362,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96134.9,0.0,['0.48067450 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d3d263de-6fb6-44aa-94b5-e2a358228894,2025-05-01 12:18:00+00:00,2025-05-01 12:18:00+00:00
O-20250501-121800-MACD-000-94,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-045,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-363,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96134.9,0.0,['0.48067450 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6252a8a4-5f50-40c3-aa5a-4da6a951e932,2025-05-01 12:18:00+00:00,2025-05-01 12:18:00+00:00
O-20250501-122100-MACD-000-95,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-046,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-365,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96305.4,0.0,['0.48152700 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1fe1e113-5d69-4ce2-9b6e-1e9b1227fb3b,2025-05-01 12:21:00+00:00,2025-05-01 12:21:00+00:00
O-20250501-122100-MACD-000-96,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-047,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-366,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96305.4,0.0,['0.48152700 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,31ae6401-7efd-437f-a9f0-95fb6b29ccbb,2025-05-01 12:21:00+00:00,2025-05-01 12:21:00+00:00
O-20250501-122400-MACD-000-97,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-050,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-369,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1846.61,0.0,['0.00923305 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,06230e98-274d-41e0-8ecb-7fa1d0fab982,2025-05-01 12:24:00+00:00,2025-05-01 12:24:00+00:00
O-20250501-122400-MACD-000-98,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-051,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-370,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1846.61,0.0,['0.00923305 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fb6eddfa-7ec2-41a8-91f2-27277ec4ae61,2025-05-01 12:24:00+00:00,2025-05-01 12:24:00+00:00
O-20250501-122700-MACD-000-100,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-049,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-370,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96150.5,0.0,['0.48075250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a38cc621-6311-414f-9f5a-2c42c2cb3d20,2025-05-01 12:27:00+00:00,2025-05-01 12:27:00+00:00
O-20250501-122700-MACD-000-99,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-048,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-369,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96150.5,0.0,['0.48075250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ec904f6d-a2b7-4a30-b8fa-1e93a9440484,2025-05-01 12:27:00+00:00,2025-05-01 12:27:00+00:00
O-20250501-123900-MACD-000-101,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-050,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-375,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96420.5,0.0,['0.48210250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fb1c2e2a-7efc-421b-b252-3f46b8d718c9,2025-05-01 12:39:00+00:00,2025-05-01 12:39:00+00:00
O-20250501-123900-MACD-000-102,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-051,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-376,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96420.5,0.0,['0.48210250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,eaf6f115-d441-4c7d-bfde-2ddf0401ac5b,2025-05-01 12:39:00+00:00,2025-05-01 12:39:00+00:00
O-20250501-130000-MACD-000-103,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-052,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-384,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96322.4,0.0,['0.48161200 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e5d3d929-975f-4ea5-83c0-662e305a7504,2025-05-01 13:00:00+00:00,2025-05-01 13:00:00+00:00
O-20250501-130000-MACD-000-104,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-053,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-385,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96322.4,0.0,['0.48161200 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,eeb4ecc9-6e0c-4f10-ba8f-e8410edeb7e9,2025-05-01 13:00:00+00:00,2025-05-01 13:00:00+00:00
O-20250501-130900-MACD-000-105,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-054,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-389,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96378.7,0.0,['0.48189350 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,65dea187-b850-4579-87e2-87593115f250,2025-05-01 13:09:00+00:00,2025-05-01 13:09:00+00:00
O-20250501-130900-MACD-000-106,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-055,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-390,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96378.7,0.0,['0.48189350 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,38baff67-39bc-4d63-a9b5-9b760c59e1ab,2025-05-01 13:09:00+00:00,2025-05-01 13:09:00+00:00
O-20250501-133300-MACD-000-107,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-056,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-399,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96187.3,0.0,['0.48093650 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,49063f06-aa44-4d8a-8707-e63039e692eb,2025-05-01 13:33:00+00:00,2025-05-01 13:33:00+00:00
O-20250501-133300-MACD-000-108,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-057,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-400,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96187.3,0.0,['0.48093650 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dbc0c56c-e72d-4932-8fca-919bcd104826,2025-05-01 13:33:00+00:00,2025-05-01 13:33:00+00:00
O-20250501-140600-MACD-000-109,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-052,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-405,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1837.76,0.0,['0.00918880 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fc4b66e7-1f67-4f23-b72a-2c42e187876d,2025-05-01 14:06:00+00:00,2025-05-01 14:06:00+00:00
O-20250501-140600-MACD-000-110,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-053,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-406,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1837.76,0.0,['0.00918880 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3364ebed-2963-4a30-bca3-3e57edecdb14,2025-05-01 14:06:00+00:00,2025-05-01 14:06:00+00:00
O-20250501-141200-MACD-000-111,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-058,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-414,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96180.2,0.0,['0.48090100 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ad8694d1-20b7-433e-bcbf-b4eea691e76c,2025-05-01 14:12:00+00:00,2025-05-01 14:12:00+00:00
O-20250501-141200-MACD-000-112,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-059,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-415,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96180.2,0.0,['0.48090100 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,96466d04-0e33-46b5-9097-c93111c44991,2025-05-01 14:12:00+00:00,2025-05-01 14:12:00+00:00
